Barcode,Tumor core true
cellid_000018390-1,Tumor core true
cellid_000018391-1,Tumor core true
cellid_000018392-1,Tumor core true
cellid_000018393-1,Tumor core true
cellid_000018394-1,Tumor core true
cellid_000018395-1,Tumor core true
cellid_000018396-1,Tumor core true
cellid_000018397-1,Tumor core true
cellid_000018398-1,Tumor core true
cellid_000018399-1,Tumor core true
cellid_000018400-1,Tumor core true
cellid_000018401-1,Tumor core true
cellid_000018402-1,Tumor core true
cellid_000018403-1,Tumor core true
cellid_000018404-1,Tumor core true
cellid_000018405-1,Tumor core true
cellid_000018406-1,Tumor core true
cellid_000018407-1,Tumor core true
cellid_000018408-1,Tumor core true
cellid_000018409-1,Tumor core true
cellid_000018410-1,Tumor core true
cellid_000018411-1,Tumor core true
cellid_000018412-1,Tumor core true
cellid_000018413-1,Tumor core true
cellid_000018414-1,Tumor core true
cellid_000018415-1,Tumor core true
cellid_000018416-1,Tumor core true
cellid_000018417-1,Tumor core true
cellid_000018418-1,Tumor core true
cellid_000018419-1,Tumor core true
cellid_000018420-1,Tumor core true
cellid_000018421-1,Tumor core true
cellid_000018422-1,Tumor core true
cellid_000018423-1,Tumor core true
cellid_000018424-1,Tumor core true
cellid_000018425-1,Tumor core true
cellid_000018426-1,Tumor core true
cellid_000018427-1,Tumor core true
cellid_000018428-1,Tumor core true
cellid_000018429-1,Tumor core true
cellid_000018430-1,Tumor core true
cellid_000018431-1,Tumor core true
cellid_000018432-1,Tumor core true
cellid_000018433-1,Tumor core true
cellid_000018434-1,Tumor core true
cellid_000018435-1,Tumor core true
cellid_000018436-1,Tumor core true
cellid_000018437-1,Tumor core true
cellid_000018438-1,Tumor core true
cellid_000018439-1,Tumor core true
cellid_000018440-1,Tumor core true
cellid_000018441-1,Tumor core true
cellid_000018442-1,Tumor core true
cellid_000018443-1,Tumor core true
cellid_000018444-1,Tumor core true
cellid_000018445-1,Tumor core true
cellid_000018446-1,Tumor core true
cellid_000018447-1,Tumor core true
cellid_000018448-1,Tumor core true
cellid_000018449-1,Tumor core true
cellid_000018450-1,Tumor core true
cellid_000018451-1,Tumor core true
cellid_000018452-1,Tumor core true
cellid_000018453-1,Tumor core true
cellid_000018454-1,Tumor core true
cellid_000018455-1,Tumor core true
cellid_000018456-1,Tumor core true
cellid_000018457-1,Tumor core true
cellid_000018458-1,Tumor core true
cellid_000018459-1,Tumor core true
cellid_000018460-1,Tumor core true
cellid_000018461-1,Tumor core true
cellid_000018462-1,Tumor core true
cellid_000018463-1,Tumor core true
cellid_000018464-1,Tumor core true
cellid_000018465-1,Tumor core true
cellid_000018466-1,Tumor core true
cellid_000018467-1,Tumor core true
cellid_000018468-1,Tumor core true
cellid_000018469-1,Tumor core true
cellid_000018470-1,Tumor core true
cellid_000018471-1,Tumor core true
cellid_000018472-1,Tumor core true
cellid_000018473-1,Tumor core true
cellid_000018474-1,Tumor core true
cellid_000018475-1,Tumor core true
cellid_000018476-1,Tumor core true
cellid_000018477-1,Tumor core true
cellid_000018478-1,Tumor core true
cellid_000018479-1,Tumor core true
cellid_000018480-1,Tumor core true
cellid_000018481-1,Tumor core true
cellid_000018482-1,Tumor core true
cellid_000018483-1,Tumor core true
cellid_000018484-1,Tumor core true
cellid_000018485-1,Tumor core true
cellid_000018486-1,Tumor core true
cellid_000018487-1,Tumor core true
cellid_000018488-1,Tumor core true
cellid_000018489-1,Tumor core true
cellid_000018490-1,Tumor core true
cellid_000018491-1,Tumor core true
cellid_000018492-1,Tumor core true
cellid_000018493-1,Tumor core true
cellid_000018494-1,Tumor core true
cellid_000018495-1,Tumor core true
cellid_000018496-1,Tumor core true
cellid_000018497-1,Tumor core true
cellid_000018498-1,Tumor core true
cellid_000018499-1,Tumor core true
cellid_000018500-1,Tumor core true
cellid_000018501-1,Tumor core true
cellid_000018502-1,Tumor core true
cellid_000018503-1,Tumor core true
cellid_000018504-1,Tumor core true
cellid_000018505-1,Tumor core true
cellid_000018506-1,Tumor core true
cellid_000018507-1,Tumor core true
cellid_000018508-1,Tumor core true
cellid_000018509-1,Tumor core true
cellid_000018510-1,Tumor core true
cellid_000018511-1,Tumor core true
cellid_000018512-1,Tumor core true
cellid_000018513-1,Tumor core true
cellid_000018514-1,Tumor core true
cellid_000018515-1,Tumor core true
cellid_000018516-1,Tumor core true
cellid_000018517-1,Tumor core true
cellid_000018518-1,Tumor core true
cellid_000018519-1,Tumor core true
cellid_000018520-1,Tumor core true
cellid_000018521-1,Tumor core true
cellid_000018522-1,Tumor core true
cellid_000018523-1,Tumor core true
cellid_000018524-1,Tumor core true
cellid_000018525-1,Tumor core true
cellid_000018526-1,Tumor core true
cellid_000018527-1,Tumor core true
cellid_000018528-1,Tumor core true
cellid_000018529-1,Tumor core true
cellid_000018530-1,Tumor core true
cellid_000018531-1,Tumor core true
cellid_000018532-1,Tumor core true
cellid_000018533-1,Tumor core true
cellid_000018534-1,Tumor core true
cellid_000018535-1,Tumor core true
cellid_000018536-1,Tumor core true
cellid_000018537-1,Tumor core true
cellid_000018538-1,Tumor core true
cellid_000018539-1,Tumor core true
cellid_000018540-1,Tumor core true
cellid_000018541-1,Tumor core true
cellid_000018542-1,Tumor core true
cellid_000018543-1,Tumor core true
cellid_000018544-1,Tumor core true
cellid_000018545-1,Tumor core true
cellid_000018546-1,Tumor core true
cellid_000018547-1,Tumor core true
cellid_000018548-1,Tumor core true
cellid_000018549-1,Tumor core true
cellid_000018550-1,Tumor core true
cellid_000018551-1,Tumor core true
cellid_000018552-1,Tumor core true
cellid_000018553-1,Tumor core true
cellid_000018554-1,Tumor core true
cellid_000018555-1,Tumor core true
cellid_000018556-1,Tumor core true
cellid_000018557-1,Tumor core true
cellid_000018558-1,Tumor core true
cellid_000018559-1,Tumor core true
cellid_000018560-1,Tumor core true
cellid_000018561-1,Tumor core true
cellid_000018562-1,Tumor core true
cellid_000018563-1,Tumor core true
cellid_000018564-1,Tumor core true
cellid_000018565-1,Tumor core true
cellid_000018566-1,Tumor core true
cellid_000018567-1,Tumor core true
cellid_000018568-1,Tumor core true
cellid_000018569-1,Tumor core true
cellid_000018570-1,Tumor core true
cellid_000018571-1,Tumor core true
cellid_000018572-1,Tumor core true
cellid_000018573-1,Tumor core true
cellid_000018574-1,Tumor core true
cellid_000018575-1,Tumor core true
cellid_000018576-1,Tumor core true
cellid_000018577-1,Tumor core true
cellid_000018578-1,Tumor core true
cellid_000018579-1,Tumor core true
cellid_000018580-1,Tumor core true
cellid_000018581-1,Tumor core true
cellid_000018582-1,Tumor core true
cellid_000018583-1,Tumor core true
cellid_000018584-1,Tumor core true
cellid_000018585-1,Tumor core true
cellid_000018586-1,Tumor core true
cellid_000018587-1,Tumor core true
cellid_000018588-1,Tumor core true
cellid_000018589-1,Tumor core true
cellid_000018590-1,Tumor core true
cellid_000018591-1,Tumor core true
cellid_000018592-1,Tumor core true
cellid_000018593-1,Tumor core true
cellid_000018594-1,Tumor core true
cellid_000018595-1,Tumor core true
cellid_000018596-1,Tumor core true
cellid_000018597-1,Tumor core true
cellid_000018598-1,Tumor core true
cellid_000018599-1,Tumor core true
cellid_000018600-1,Tumor core true
cellid_000018601-1,Tumor core true
cellid_000018602-1,Tumor core true
cellid_000018603-1,Tumor core true
cellid_000018604-1,Tumor core true
cellid_000018605-1,Tumor core true
cellid_000018606-1,Tumor core true
cellid_000018607-1,Tumor core true
cellid_000018608-1,Tumor core true
cellid_000018609-1,Tumor core true
cellid_000018610-1,Tumor core true
cellid_000018611-1,Tumor core true
cellid_000018612-1,Tumor core true
cellid_000018613-1,Tumor core true
cellid_000018614-1,Tumor core true
cellid_000018615-1,Tumor core true
cellid_000018616-1,Tumor core true
cellid_000018617-1,Tumor core true
cellid_000018618-1,Tumor core true
cellid_000018619-1,Tumor core true
cellid_000018620-1,Tumor core true
cellid_000018621-1,Tumor core true
cellid_000018622-1,Tumor core true
cellid_000018623-1,Tumor core true
cellid_000018624-1,Tumor core true
cellid_000018625-1,Tumor core true
cellid_000018626-1,Tumor core true
cellid_000018627-1,Tumor core true
cellid_000018628-1,Tumor core true
cellid_000018629-1,Tumor core true
cellid_000018630-1,Tumor core true
cellid_000018631-1,Tumor core true
cellid_000018632-1,Tumor core true
cellid_000018633-1,Tumor core true
cellid_000018634-1,Tumor core true
cellid_000018635-1,Tumor core true
cellid_000018636-1,Tumor core true
cellid_000018637-1,Tumor core true
cellid_000018638-1,Tumor core true
cellid_000018639-1,Tumor core true
cellid_000018640-1,Tumor core true
cellid_000018641-1,Tumor core true
cellid_000018642-1,Tumor core true
cellid_000018643-1,Tumor core true
cellid_000018644-1,Tumor core true
cellid_000018645-1,Tumor core true
cellid_000018646-1,Tumor core true
cellid_000018647-1,Tumor core true
cellid_000018648-1,Tumor core true
cellid_000018649-1,Tumor core true
cellid_000018650-1,Tumor core true
cellid_000018651-1,Tumor core true
cellid_000018652-1,Tumor core true
cellid_000018653-1,Tumor core true
cellid_000018654-1,Tumor core true
cellid_000018655-1,Tumor core true
cellid_000018656-1,Tumor core true
cellid_000018657-1,Tumor core true
cellid_000018658-1,Tumor core true
cellid_000018659-1,Tumor core true
cellid_000018660-1,Tumor core true
cellid_000018661-1,Tumor core true
cellid_000018662-1,Tumor core true
cellid_000018663-1,Tumor core true
cellid_000018664-1,Tumor core true
cellid_000018665-1,Tumor core true
cellid_000018666-1,Tumor core true
cellid_000018667-1,Tumor core true
cellid_000018668-1,Tumor core true
cellid_000018669-1,Tumor core true
cellid_000018670-1,Tumor core true
cellid_000018671-1,Tumor core true
cellid_000018672-1,Tumor core true
cellid_000018673-1,Tumor core true
cellid_000018674-1,Tumor core true
cellid_000018675-1,Tumor core true
cellid_000018676-1,Tumor core true
cellid_000018677-1,Tumor core true
cellid_000018678-1,Tumor core true
cellid_000018679-1,Tumor core true
cellid_000018680-1,Tumor core true
cellid_000018681-1,Tumor core true
cellid_000018682-1,Tumor core true
cellid_000018683-1,Tumor core true
cellid_000018684-1,Tumor core true
cellid_000018685-1,Tumor core true
cellid_000018686-1,Tumor core true
cellid_000018687-1,Tumor core true
cellid_000018688-1,Tumor core true
cellid_000018689-1,Tumor core true
cellid_000018690-1,Tumor core true
cellid_000018691-1,Tumor core true
cellid_000018692-1,Tumor core true
cellid_000018693-1,Tumor core true
cellid_000018694-1,Tumor core true
cellid_000018695-1,Tumor core true
cellid_000018696-1,Tumor core true
cellid_000018697-1,Tumor core true
cellid_000018698-1,Tumor core true
cellid_000018699-1,Tumor core true
cellid_000018700-1,Tumor core true
cellid_000018701-1,Tumor core true
cellid_000018702-1,Tumor core true
cellid_000018703-1,Tumor core true
cellid_000018704-1,Tumor core true
cellid_000018705-1,Tumor core true
cellid_000018706-1,Tumor core true
cellid_000018707-1,Tumor core true
cellid_000018708-1,Tumor core true
cellid_000018709-1,Tumor core true
cellid_000018710-1,Tumor core true
cellid_000018711-1,Tumor core true
cellid_000018712-1,Tumor core true
cellid_000018713-1,Tumor core true
cellid_000018714-1,Tumor core true
cellid_000018715-1,Tumor core true
cellid_000018716-1,Tumor core true
cellid_000018717-1,Tumor core true
cellid_000018718-1,Tumor core true
cellid_000018719-1,Tumor core true
cellid_000018720-1,Tumor core true
cellid_000018721-1,Tumor core true
cellid_000018722-1,Tumor core true
cellid_000018723-1,Tumor core true
cellid_000018724-1,Tumor core true
cellid_000018725-1,Tumor core true
cellid_000018726-1,Tumor core true
cellid_000018727-1,Tumor core true
cellid_000018728-1,Tumor core true
cellid_000018729-1,Tumor core true
cellid_000018730-1,Tumor core true
cellid_000018731-1,Tumor core true
cellid_000018732-1,Tumor core true
cellid_000018733-1,Tumor core true
cellid_000018734-1,Tumor core true
cellid_000018735-1,Tumor core true
cellid_000018736-1,Tumor core true
cellid_000018737-1,Tumor core true
cellid_000018738-1,Tumor core true
cellid_000018739-1,Tumor core true
cellid_000018740-1,Tumor core true
cellid_000018741-1,Tumor core true
cellid_000018742-1,Tumor core true
cellid_000018743-1,Tumor core true
cellid_000018744-1,Tumor core true
cellid_000018745-1,Tumor core true
cellid_000018746-1,Tumor core true
cellid_000018747-1,Tumor core true
cellid_000018748-1,Tumor core true
cellid_000018749-1,Tumor core true
cellid_000018750-1,Tumor core true
cellid_000018751-1,Tumor core true
cellid_000018752-1,Tumor core true
cellid_000018753-1,Tumor core true
cellid_000018754-1,Tumor core true
cellid_000018755-1,Tumor core true
cellid_000018756-1,Tumor core true
cellid_000018757-1,Tumor core true
cellid_000018758-1,Tumor core true
cellid_000018759-1,Tumor core true
cellid_000018760-1,Tumor core true
cellid_000018761-1,Tumor core true
cellid_000018762-1,Tumor core true
cellid_000018763-1,Tumor core true
cellid_000018764-1,Tumor core true
cellid_000018765-1,Tumor core true
cellid_000018766-1,Tumor core true
cellid_000018767-1,Tumor core true
cellid_000018768-1,Tumor core true
cellid_000018769-1,Tumor core true
cellid_000018770-1,Tumor core true
cellid_000018771-1,Tumor core true
cellid_000018772-1,Tumor core true
cellid_000018773-1,Tumor core true
cellid_000018774-1,Tumor core true
cellid_000018775-1,Tumor core true
cellid_000018776-1,Tumor core true
cellid_000018777-1,Tumor core true
cellid_000018778-1,Tumor core true
cellid_000018779-1,Tumor core true
cellid_000018780-1,Tumor core true
cellid_000018781-1,Tumor core true
cellid_000018782-1,Tumor core true
cellid_000018783-1,Tumor core true
cellid_000018784-1,Tumor core true
cellid_000018785-1,Tumor core true
cellid_000018786-1,Tumor core true
cellid_000018787-1,Tumor core true
cellid_000018788-1,Tumor core true
cellid_000018789-1,Tumor core true
cellid_000018790-1,Tumor core true
cellid_000018791-1,Tumor core true
cellid_000018792-1,Tumor core true
cellid_000018793-1,Tumor core true
cellid_000018794-1,Tumor core true
cellid_000018795-1,Tumor core true
cellid_000018796-1,Tumor core true
cellid_000018797-1,Tumor core true
cellid_000018798-1,Tumor core true
cellid_000018799-1,Tumor core true
cellid_000018800-1,Tumor core true
cellid_000018801-1,Tumor core true
cellid_000018802-1,Tumor core true
cellid_000018803-1,Tumor core true
cellid_000018804-1,Tumor core true
cellid_000018805-1,Tumor core true
cellid_000018806-1,Tumor core true
cellid_000018807-1,Tumor core true
cellid_000018808-1,Tumor core true
cellid_000018809-1,Tumor core true
cellid_000018810-1,Tumor core true
cellid_000018811-1,Tumor core true
cellid_000018812-1,Tumor core true
cellid_000018813-1,Tumor core true
cellid_000018814-1,Tumor core true
cellid_000018815-1,Tumor core true
cellid_000018816-1,Tumor core true
cellid_000018817-1,Tumor core true
cellid_000018818-1,Tumor core true
cellid_000018819-1,Tumor core true
cellid_000018820-1,Tumor core true
cellid_000018821-1,Tumor core true
cellid_000018822-1,Tumor core true
cellid_000018823-1,Tumor core true
cellid_000018824-1,Tumor core true
cellid_000018825-1,Tumor core true
cellid_000018826-1,Tumor core true
cellid_000018827-1,Tumor core true
cellid_000018828-1,Tumor core true
cellid_000018829-1,Tumor core true
cellid_000018830-1,Tumor core true
cellid_000018831-1,Tumor core true
cellid_000018832-1,Tumor core true
cellid_000018833-1,Tumor core true
cellid_000018834-1,Tumor core true
cellid_000018835-1,Tumor core true
cellid_000018836-1,Tumor core true
cellid_000018837-1,Tumor core true
cellid_000018838-1,Tumor core true
cellid_000018839-1,Tumor core true
cellid_000018840-1,Tumor core true
cellid_000018841-1,Tumor core true
cellid_000018842-1,Tumor core true
cellid_000018843-1,Tumor core true
cellid_000018844-1,Tumor core true
cellid_000018845-1,Tumor core true
cellid_000018846-1,Tumor core true
cellid_000018847-1,Tumor core true
cellid_000018848-1,Tumor core true
cellid_000018849-1,Tumor core true
cellid_000018850-1,Tumor core true
cellid_000018851-1,Tumor core true
cellid_000018852-1,Tumor core true
cellid_000018853-1,Tumor core true
